XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
-31.59329,6.369195,359.5371,0.009543303,0.03485341,-0.04993493,16.30003,0,0
-31.57901,6.295354,359.5385,0.009383526,0.03484254,-0.04992886,16.40003,0,0
-31.55582,6.226571,359.5011,0.009266905,0.03490287,-0.05008307,16.50003,0,0
-31.57114,6.043265,359.5609,0.008951176,0.0347246,-0.05047665,16.60003,0,0
-31.70755,5.761032,359.6839,0.008516091,0.03495768,-0.05079101,16.70003,0,2.741122
-31.823,5.387938,359.8884,0.007936951,0.03501818,-0.05116029,16.80003,0,3.380409
-31.9079,4.90761,0.05960006,0.007103112,0.0351414,-0.05137837,16.90003,0,4.242842
-32.06076,4.362273,0.2905215,0.006255109,0.0352073,-0.05165475,17.00003,0,4.893884
-32.21088,4.057087,0.3967738,0.005804135,0.03522511,-0.05220554,17.10003,0,3.013157
-32.31778,3.944986,0.3526872,0.005851828,0.03542417,-0.05256283,17.20003,0,1.724585
-32.31317,3.914217,0.3502523,0.005894569,0.03537775,-0.05274123,17.30003,0,0
-32.33444,3.948914,0.2693565,0.006215821,0.03541153,-0.05279427,17.40003,0,0
-32.2366,3.859852,0.1902656,0.006396984,0.03528038,-0.05243541,17.50003,0,1.724585
-32.05481,3.874075,0.01865846,0.006828193,0.03511848,-0.05186234,17.60003,0,2.406626
-31.70892,3.782722,359.8709,0.007037662,0.03472751,-0.05105457,17.70003,0,4.054175
-31.10013,3.560641,359.6531,0.007369548,0.03426392,-0.0495651,17.80003,0,7.219889
-30.45535,3.421366,359.4862,0.007601198,0.03363261,-0.04774872,17.90003,0,6.977318
-29.45251,2.156032,-0.716156,0.007114083,0.03258124,-0.04553693,18.00003,0,17.03596
-28.03754,1.369576,-0.9248962,0.006894268,0.0310455,-0.04358251,18.10003,0,16.80001
-25.92145,0.9751632,-1.196075,0.007086769,0.02901832,-0.04039157,18.20003,0,21.91859
-24.34738,0.4225456,-1.547729,0.007094528,0.02739754,-0.03766132,18.30003,0,17.5296
-23.42938,-359.9276,-1.793701,0.006816756,0.02656252,-0.03581546,18.40003,0,10.4529
-22.85181,-0.3363647,-1.870148,0.006481805,0.02588037,-0.03518315,18.50003,0,7.27389
-22.5491,-0.6071472,-2.017456,0.006232833,0.02558813,-0.03506405,18.60003,0,4.647801
-22.46481,-0.3309021,-2.054047,0.006452492,0.02570374,-0.0350493,18.70004,0,2.741122
-22.65146,-0.1569519,-2.146729,0.006639276,0.02587313,-0.03532645,18.80004,0,2.502291
-22.56796,-0.3273926,-2.054993,0.00635663,0.02577106,-0.03548354,18.90004,0,1.897456
-22.48111,-0.4692078,-1.992401,0.006154869,0.02571567,-0.03538525,19.00004,0,0
-22.48331,-0.4471741,-1.945374,0.005858578,0.02573234,-0.03549263,19.10004,0,0
-22.64871,-0.4675903,-1.899597,0.005686764,0.02605437,-0.03634525,19.20004,1,1.769387
-22.9198,-0.507843,-1.69812,0.005507935,0.02627597,-0.03750417,19.30004,0,3.333781
-23.15887,-0.4569397,-1.664185,0.005354836,0.02657796,-0.03879184,19.40004,0,2.502291
-23.03165,-0.341217,-1.679016,0.005480632,0.02640128,-0.03912697,19.50004,0,1.678587
-22.06104,-359.8137,-2.158722,0.006474122,0.02517212,-0.037718,19.60004,0,11.21159
-20.22879,0.908329,-2.919769,0.008223832,0.02320504,-0.03517132,19.70004,0,20.15496
-17.25601,2.297555,-4.085632,0.01149978,0.0198518,-0.03105391,19.80004,0,33.29198
-13.86301,4.394295,-5.487274,0.01608679,0.01590154,-0.02611838,19.90004,0,40.36388
-10.04828,7.352777,-6.878143,0.02217697,0.01125541,-0.02080657,20.00004,0,48.50547
-6.302612,11.18839,-7.652313,0.02888894,0.00687518,-0.01639955,20.10004,0,53.37757
-3.878815,14.84552,-7.845612,0.03498712,0.003655581,-0.01344577,20.20004,0,43.77129
-2.003784,18.48527,-8.1698,0.04091763,0.001190138,-0.01172591,20.30004,0,40.92055
-0.5084534,22.29588,-8.686066,0.04749143,-0.0009851032,-0.01076231,20.40004,0,41.15329
-359.3883,25.84515,-9.222809,0.05415307,-0.002697952,-0.01151764,20.50004,0,37.60896
-359.0842,29.56253,-9.266357,0.05989385,-0.003150812,-0.01306678,20.60004,0,37.30592
-359.0342,32.88472,-9.218536,0.06453592,-0.003349568,-0.01476035,20.70004,0,33.21901
-358.558,34.57044,-9.381958,0.06727563,-0.00400898,-0.015326,20.80004,0,17.62312
-357.899,34.48975,-9.495636,0.06775873,-0.00526954,-0.01392499,20.90004,0,6.726006
-357.6517,34.13567,-9.427002,0.06758795,-0.005642009,-0.0126242,21.00004,0,4.423469
-357.2148,34.36848,-9.30484,0.06782641,-0.006251344,-0.01167347,21.10004,0,5.097557
3.533899,34.96663,-9.313934,0.06882863,-0.007475528,-0.01149239,21.20004,0,9.577622
4.475348,36.02931,-9.389801,0.07098215,-0.008888551,-0.01161937,21.30005,0,14.25436
5.883543,38.08632,-9.475922,0.07480239,-0.01112882,-0.01200316,21.40005,0,25.01088
7.258603,40.18473,-9.556824,0.0788769,-0.01329986,-0.01244681,21.50005,0,25.17931
