XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
-343.4313,-274.9964,355.8806,0.0436749,-0.02766334,-0.02766537,10.90001,0,42.24962
-347.5822,-274.9403,356.0928,0.04309762,-0.02148206,-0.02520861,11.00001,0,41.56026
-351.8388,-275.545,355.9751,0.04155868,-0.01524254,-0.02245511,11.10001,0,42.97894
3.528547,-276.6764,355.5392,0.03881736,-0.008388977,-0.01934514,11.20001,0,47.78181
359.0447,-277.7642,354.9919,0.03561193,-0.002315694,-0.01745277,11.30001,0,46.43567
355.6941,-279.3908,354.8198,0.03241889,0.002422688,-0.0157448,11.40001,0,37.32061
353.6481,-282.2336,354.7212,0.02937032,0.005593933,-0.01298872,11.50001,0,35.11155
352.6036,-285.1713,-5.385651,0.02717345,0.007095115,-0.009781105,11.60001,0,31.31211
351.6779,-288.0633,-5.347412,0.02556743,0.008371206,-0.006250175,11.70001,0,30.31373
351.2951,-290.5426,-5.61557,0.0240969,0.008961988,-0.003032186,11.80001,0,25.61389
351.0024,-292.3984,-5.869568,0.02298886,0.009426098,-0.001428589,11.90001,0,19.33437
350.5825,-294.4402,-5.919495,0.02162088,0.009976468,0.0004317537,12.00001,0,20.93221
350.1819,-297.3624,-5.724304,0.01984392,0.0108006,0.002908664,12.10001,0,29.23853
349.8831,-301.5181,-5.283813,0.01744152,0.01177562,0.006298576,12.20001,0,41.13426
349.5893,-306.2285,-4.704865,0.0153097,0.01246617,0.01020115,12.30001,0,46.51652
349.55,-312.093,-3.835938,0.01421333,0.01259876,0.01449505,12.40001,0,57.70953
349.9989,-318.5857,-3.406555,0.01355404,0.01216156,0.01786071,12.50001,0,64.4613
350.4633,-325.9562,356.8545,0.01249018,0.01168548,0.01873193,12.60001,0,73.45383
350.6442,-332.7144,357.0724,0.01044742,0.01227925,0.01791382,12.70001,0,67.28242
350.3132,-338.7341,357.3705,0.00897473,0.01317735,0.01581034,12.80001,0,59.86858
350.4983,-342.6734,357.3753,0.009362903,0.01255923,0.01400993,12.90001,0,39.42791
350.8513,-344.9433,356.9825,0.01117421,0.01231098,0.01230988,13.00001,0,23.91335
350.8139,-347.122,356.5482,0.01411973,0.01246372,0.01108955,13.10001,0,22.88642
351.2107,-348.9198,356.1967,0.017243,0.01183582,0.01025991,13.20001,0,19.26136
351.2859,-350.4795,355.722,0.02130872,0.01167389,0.008667144,13.30001,0,16.99456
351.2363,-351.8222,355.4063,0.02490447,0.01158509,0.006785189,13.40001,0,14.25985
351.332,-353.3921,355.3011,0.02609003,0.01124891,0.004944085,13.50002,0,15.91969
351.013,-355.0712,355.5669,0.02489495,0.01215773,0.003267781,13.60002,0,16.89756
350.1526,-356.9682,356.0244,0.02145792,0.01276905,0.002220138,13.70002,0,20.64986
349.3615,-359.5087,356.294,0.0167373,0.01344412,0.001153547,13.80002,0,26.28058
348.5043,358.7073,356.578,0.01245503,0.01417685,0.0001784304,13.90002,0,19.49964
348.3157,357.1757,357.1013,0.00842296,0.01401373,-0.0009022835,14.00002,0,15.27741
349.0965,355.0251,357.6562,0.003305819,0.01256738,-0.002156392,14.10002,0,22.52445
349.6953,352.247,357.8015,-0.002276666,0.01148687,-0.003770303,14.20002,0,28.19176
349.6203,348.9531,357.8838,-0.007518988,0.01084349,-0.005667238,14.30002,0,32.80881
350.0913,345.5247,357.5927,-0.01272593,0.01006434,-0.007467768,14.40002,0,35.22951
350.6799,341.9395,357.8572,-0.01762965,0.009045631,-0.008801142,14.50002,0,35.99012
351.2046,338.9981,358.1076,-0.02065543,0.008553674,-0.009670977,14.60002,0,29.59774
351.7289,336.6861,358.4165,-0.02205171,0.008039989,-0.01019742,14.70002,0,23.46397
352.1791,335.6953,358.6177,-0.02094916,0.007786713,-0.01012716,14.80002,0,10.81358
352.2652,335.115,358.6771,-0.01757288,0.0082367,-0.009661166,14.90002,0,5.841661
352.2955,334.3459,358.5119,-0.01423872,0.00830752,-0.009063199,15.00002,0,8.108364
352.6326,333.4805,358.1909,-0.01073289,0.008343394,-0.008514004,15.10002,0,10.20281
352.8334,332.4589,358.1393,-0.007853411,0.008144092,-0.007668468,15.20002,0,10.49027
353.1219,331.2246,357.7925,-0.00549439,0.007783789,-0.006734045,15.30002,0,13.53328
353.6789,330.1444,357.4214,-0.003734518,0.007120151,-0.005745847,15.40002,0,13.06241
354.3054,329.5352,357.0002,-0.002519781,0.006516746,-0.004738383,15.50002,0,9.970017
354.794,329.4802,356.7429,-0.0009012055,0.005428989,-0.003300473,15.60002,0,5.56725
355.4164,329.6461,356.029,0.0002672486,0.003798588,-0.00245311,15.70002,0,9.512023
356,329.4552,355.3899,0.0006747786,0.002642885,-0.003476975,15.80002,0,8.969955
355.8391,328.6486,355.4398,7.630698E-05,0.002986206,-0.005414618,15.90002,0,8.213859
355.23,326.9273,355.8677,-0.0006891359,0.003491948,-0.007765576,16.00002,0,18.44345
354.608,324.5098,355.8465,-0.001419339,0.00410733,-0.01033892,16.10003,0,24.97957
