XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark,Velocity
-5.311462,-30.52826,4.155809,-0.1257282,-0.07564852,-0.2597752,10.2,0,53.14383
-6.372498,-34.21942,5.750663,-0.1328816,-0.0740867,-0.2629232,10.3,0,40.1129
-7.046021,-37.39545,7.090545,-0.1389852,-0.0732487,-0.266899,10.4,0,33.67538
-6.805908,-39.93604,8.186279,-0.1446032,-0.0735526,-0.2696735,10.5,0,26.53844
-6.23819,-41.90112,9.313611,-0.1495594,-0.0745331,-0.2715409,10.6,0,22.25527
-5.214722,-44.31104,9.887975,-0.1549484,-0.07596632,-0.2730792,10.7,0,26.28951
-3.675018,-46.83264,10.02079,-0.1606889,-0.07882198,-0.2747138,10.8,0,29.48911
-1.582214,-51.6283,10.37923,-0.1686681,-0.08275966,-0.2787478,10.90001,0,52.29132
-0.3599548,-57.73639,11.04712,-0.1776628,-0.0853825,-0.2851309,11.00001,0,62.53623
-359.8802,-61.74112,11.39079,-0.1837004,-0.08635537,-0.2904855,11.10001,0,40.47621
-359.4181,-62.41345,11.50108,-0.1859286,-0.08758991,-0.2918126,11.20001,0,8.242396
-358.4745,-62.59412,11.60427,-0.1869858,-0.08935522,-0.2918324,11.30001,0,9.667098
-358.4907,-61.69333,11.71141,-0.18557,-0.08915055,-0.2900434,11.40001,0,9.048147
-359.0929,-59.84085,11.82184,-0.1822927,-0.08803376,-0.287686,11.50001,0,19.49161
-359.1921,-59.57529,11.70411,-0.1806535,-0.08775213,-0.2866752,11.60001,0,3.115327
-359.2272,-60.04211,11.68575,-0.1814335,-0.08809946,-0.2873929,11.70001,0,4.698049
-359.1846,-60.70056,11.72625,-0.1831778,-0.0880542,-0.2882478,11.80001,0,6.632258
-359.1513,-61.02936,11.847,-0.1851111,-0.08825731,-0.288635,11.90001,0,3.582736
-359.1776,-61.13754,11.84407,-0.1862536,-0.0882785,-0.2885541,12.00001,0,0
-359.5259,-61.3468,11.59541,-0.1862043,-0.08758184,-0.2883835,12.10001,0,4.764222
-359.8972,-61.61914,11.57313,-0.1853657,-0.08708096,-0.288736,12.20001,0,4.613998
-0.394989,-61.79117,11.65565,-0.1844914,-0.08614394,-0.2895274,12.30001,0,5.322888
-0.6584167,-61.74432,11.68423,-0.183946,-0.08569881,-0.2902477,12.40001,0,2.712419
-0.8326111,-61.89075,11.70011,-0.1840437,-0.08532079,-0.2905946,12.50001,0,2.306998
-0.7567139,-61.99844,11.75914,-0.1844517,-0.08543298,-0.2905915,12.60001,0,0
-0.6697083,-62.05814,11.79178,-0.1847905,-0.08561496,-0.2902513,12.70001,0,0
-0.5669861,-61.88254,11.7526,-0.1847319,-0.08582268,-0.2900394,12.80001,0,2.017411
-0.6652832,-61.87683,11.79759,-0.1842798,-0.08578477,-0.2901997,12.90001,0,0
-0.7698364,-61.74908,11.92363,-0.1839991,-0.0855081,-0.2902921,13.00001,0,2.093566
-0.7998657,-61.58859,12.03601,-0.1837503,-0.08538623,-0.2902372,13.10001,0,1.978234
-0.6809082,-61.32516,12.10268,-0.1834082,-0.0854639,-0.2899701,13.20001,0,2.96075
-0.5756226,-61.10251,12.1732,-0.1831392,-0.0856633,-0.2897583,13.30001,0,2.59443
-0.5829773,-61.19565,12.27292,-0.1831207,-0.08553394,-0.2899545,13.40001,0,0
-0.4292297,-60.69141,12.26385,-0.1827775,-0.08571702,-0.2895011,13.50002,0,5.293398
-0.5248718,-60.57422,12.24888,-0.1825305,-0.08564809,-0.2893619,13.60002,0,0
-0.6704407,-60.60529,12.27251,-0.1821189,-0.08528504,-0.2894899,13.70002,0,0
-0.7890015,-60.24805,12.32893,-0.1814697,-0.0849902,-0.2891561,13.80002,0,3.83594
-0.9749451,-59.86768,12.34248,-0.1806779,-0.08468969,-0.2889037,13.90002,0,4.242842
-1.353302,-59.17001,12.43934,-0.1793399,-0.08405818,-0.2885421,14.00002,0,8.021018
-1.97049,-57.67371,12.64119,-0.1772019,-0.08264215,-0.2875418,14.10002,0,16.36098
-3.878387,-52.97635,12.35429,-0.1720378,-0.07869095,-0.2835428,14.20002,0,50.64228
-8.188812,-43.29272,13.04178,-0.1609991,-0.07160185,-0.2750309,14.30002,0,106.8546
-12.57431,-33.0387,13.29878,-0.1469342,-0.06464934,-0.2676703,14.40002,0,111.9559
-15.70288,-25.04776,12.10145,-0.133959,-0.05978701,-0.2617822,14.50002,0,83.89493
-17.21515,-18.3262,9.975904,-0.1223202,-0.05797333,-0.2569198,14.60002,0,66.24197
-16.15201,-12.15128,7.510118,-0.1110132,-0.05983723,-0.2528541,14.70002,0,60.48924
-15.40274,-6.076721,5.480922,-0.09963664,-0.06076212,-0.2499095,14.80002,0,59.05077
-17.33115,-2.057587,4.654403,-0.09227604,-0.05751643,-0.2503618,14.90002,0,43.22234
-19.75568,1.624801,3.973019,-0.08666166,-0.05403402,-0.2532217,15.00002,0,42.78543
-21.76639,4.062294,3.506053,-0.08276046,-0.05127881,-0.2564837,15.10002,0,30.65269
-23.09955,5.354101,3.184314,-0.08062927,-0.0495405,-0.2589916,15.20002,0,17.97927
-23.73752,5.725107,3.152072,-0.07979463,-0.04860593,-0.2604716,15.30002,0,7.327494
-23.86301,5.408727,3.364559,-0.08022761,-0.04880017,-0.2611883,15.40002,0,3.23851
-23.83823,5.007367,3.47998,-0.0811008,-0.04917372,-0.2617067,15.50002,0,3.690349
-24.0238,4.925955,3.535036,-0.08172861,-0.04912495,-0.2621206,15.60002,0,1.978234
-23.93555,4.88218,3.717215,-0.08234411,-0.04938665,-0.2622505,15.70002,0,1.897456
-23.62201,4.796876,3.891933,-0.08280931,-0.05016029,-0.2616698,15.80002,0,3.538774
-23.03897,4.756201,3.931465,-0.08280819,-0.05095021,-0.2606028,15.90002,0,5.868397
-22.78101,4.859237,3.859322,-0.08267299,-0.05133876,-0.2595046,16.00002,0,2.769528
-22.58957,5.010598,3.915118,-0.08253291,-0.05138613,-0.25863,16.10003,0,2.59443
-22.5481,5.020789,3.995944,-0.08263073,-0.05154522,-0.2583513,16.20003,0,0
-22.64606,5.000584,4.018244,-0.08279463,-0.05141187,-0.2587917,16.30003,0,0
-22.81323,5.014278,4.137119,-0.08299547,-0.05126694,-0.2596787,16.40003,0,2.167047
-23.14069,4.909062,4.336,-0.08334237,-0.05096353,-0.2605474,16.50003,0,3.794913
-23.26721,4.795256,4.449859,-0.08377089,-0.05063624,-0.2610891,16.60003,0,1.769387
-23.46722,4.794165,4.451293,-0.08390602,-0.05049738,-0.2615196,16.70003,1,1.978234
-23.61487,4.797211,4.448587,-0.08411437,-0.05033654,-0.2620086,16.80003,0,0
-23.68518,4.478933,4.70182,-0.08492651,-0.05033092,-0.2624151,16.90003,0,3.262588
-23.77264,4.065208,4.889217,-0.08575916,-0.05006464,-0.2625716,17.00003,0,3.916706
-23.85135,3.862183,5.110912,-0.08639547,-0.05022379,-0.2630554,17.10003,0,2.470814
-23.96271,3.804035,5.214167,-0.08669516,-0.05005425,-0.2632157,17.20003,0,0
-24.06482,3.662966,5.293545,-0.08684402,-0.04990414,-0.2633727,17.30003,0,1.678587
-24.21527,3.585327,5.354491,-0.08684784,-0.04967427,-0.2637485,17.40003,0,1.678587
-24.24387,3.600806,5.411931,-0.08701061,-0.04972155,-0.2638429,17.50003,0,0
-24.35291,3.488098,5.546589,-0.08718025,-0.04970878,-0.264069,17.60003,0,1.769387
-24.50751,3.279248,5.632243,-0.08765045,-0.04935545,-0.2642208,17.70003,0,2.470814
-24.7139,2.54087,5.995599,-0.08898565,-0.0493018,-0.2645955,17.80003,0,7.044302
-24.81204,1.731238,6.424536,-0.09049174,-0.04914601,-0.2649874,17.90003,0,7.475539
-24.97824,1.184159,6.813465,-0.09194094,-0.04904838,-0.2654093,18.00003,0,5.496507
-25.20648,0.7349154,7.203694,-0.09309883,-0.04881719,-0.2658312,18.10003,0,5.097557
-25.24054,0.3414052,7.535516,-0.09404252,-0.04895042,-0.2660487,18.20003,0,3.936638
-25.32288,0.1170945,7.838903,-0.0944814,-0.0488753,-0.2662552,18.30003,0,3.039022
-25.32666,0.1317127,8.001721,-0.09449892,-0.04885255,-0.266685,18.40003,0,1.769387
-25.43542,0.2284932,8.056957,-0.09427436,-0.0489175,-0.266835,18.50003,0,1.631294
-25.45618,0.2972077,8.029162,-0.09416967,-0.04875175,-0.2671673,18.60003,0,0
-25.49731,0.3462871,8.049423,-0.09391452,-0.0487388,-0.2670952,18.70004,0,0
-25.46494,0.2979315,8.202104,-0.09418149,-0.04882519,-0.2672752,18.80004,0,0
-25.40829,0.146513,8.400985,-0.09477927,-0.04911387,-0.2671893,18.90004,0,2.093566
-25.36871,359.9044,8.585301,-0.09548149,-0.04904664,-0.2670716,19.00004,0,2.406626
-25.22006,359.5041,9.033818,-0.0967166,-0.04941227,-0.2667331,19.10004,0,4.813255
-25.01169,358.9463,9.53869,-0.09823072,-0.04989802,-0.2663538,19.20004,0,6.090912
-24.79407,358.5463,9.943603,-0.09941819,-0.05012716,-0.2660453,19.30004,0,4.845667
-24.6167,358.4673,10.03033,-0.09997657,-0.050373,-0.2654831,19.40004,0,1.978234
-24.36044,358.5244,10.07934,-0.1001386,-0.05075431,-0.264964,19.50004,0,2.712419
-24.19208,358.5122,10.14297,-0.1001471,-0.05099839,-0.2644978,19.60004,0,1.813082
-24.1947,358.5676,9.991958,-0.09979078,-0.05082963,-0.2643567,19.70004,0,0
-24.20319,358.7152,9.942058,-0.0995302,-0.05101966,-0.2645917,19.80004,0,0
-24.27087,358.7242,9.90169,-0.09939688,-0.05088116,-0.2649831,19.90004,0,0
-24.36978,358.6745,9.902907,-0.09956112,-0.05064581,-0.2654295,20.00004,0,0
-24.53616,358.6525,9.911195,-0.09962886,-0.05049263,-0.2658574,20.10004,0,1.678587
-24.52164,358.6734,9.896909,-0.09960328,-0.05056435,-0.2663341,20.20004,0,0
-24.33963,358.6523,9.983292,-0.0995483,-0.05087894,-0.2664243,20.30004,0,1.978234
-23.77664,358.5249,9.812712,-0.09959508,-0.05145032,-0.2663366,20.40004,0,6.154828
-22.06174,-2.075378,9.442292,-0.09995019,-0.05426316,-0.2660079,20.50004,0,18.9995
-19.67654,-2.821808,8.895146,-0.100173,-0.05749852,-0.2652844,20.60004,0,26.14321
-17.32999,-3.463379,8.54339,-0.1002215,-0.06076119,-0.2643364,20.70004,0,24.8665
-15.53186,-4.032776,8.61376,-0.1005824,-0.06302509,-0.2633515,20.80004,0,18.81321
-14.45444,-4.063568,8.424783,-0.1007111,-0.06473786,-0.262191,20.90004,0,10.95739
-13.34424,-3.49118,7.834146,-0.09956994,-0.06613725,-0.2606364,21.00004,0,13.21728
-11.94403,-1.968475,6.414015,-0.09600851,-0.06786022,-0.2593775,21.10004,0,23.13136
-10.76855,0.5784209,4.801883,-0.08996044,-0.06969222,-0.2574159,21.20004,0,29.75074
-9.340027,3.164905,2.965846,-0.08340679,-0.0714925,-0.2553574,21.30005,0,32.31599
-7.976318,5.21464,1.131013,-0.07741439,-0.0734383,-0.2535392,21.40005,0,28.79885
-6.793823,7.125124,-0.7177734,-0.07193235,-0.07501438,-0.2520533,21.50005,0,27.48886
-5.992737,9.089543,-1.96109,-0.06718304,-0.07623021,-0.250918,21.60005,0,23.45729
-5.457092,10.90324,-2.775238,-0.06321534,-0.07699509,-0.2501343,21.70005,0,19.8655
-5.075836,12.25855,-3.211151,-0.06015774,-0.07761355,-0.2498907,21.80005,0,14.36921
-4.864136,13.18929,-3.728088,-0.05811463,-0.07797565,-0.2498444,21.90005,0,10.4529
-5.011261,14.23308,-4.084564,-0.05619354,-0.07763392,-0.2499449,22.00005,0,10.82082
-5.36676,15.57274,-4.275726,-0.05465137,-0.07696375,-0.2506838,22.10005,0,13.81943
-5.554962,17.00963,-4.508179,-0.05299408,-0.07647286,-0.2517259,22.20005,0,14.4561
-5.706329,18.47918,-4.550842,-0.05110421,-0.07613543,-0.2526713,22.30005,0,14.73496
-5.648407,20.26668,-5.122162,-0.04859933,-0.07597215,-0.253786,22.40005,0,18.22573
-5.019043,22.61725,-5.595215,-0.04491664,-0.0771229,-0.2549151,22.50005,0,24.36729
-4.00116,24.71671,-5.84848,-0.04127767,-0.07861931,-0.2555161,22.60005,0,23.28649
-2.727112,26.20717,-6.05365,-0.03774486,-0.08010104,-0.2554837,22.70005,0,19.62368
-1.259369,27.54201,-6.430786,-0.03407704,-0.08238303,-0.2554,22.80005,0,20.10831
-359.895,29.40302,-6.682098,-0.03005391,-0.08446688,-0.2557513,22.90005,0,23.18881
-358.2762,31.96416,-6.996429,-0.02503351,-0.08700161,-0.256902,23.00005,0,30.49909
3.835859,34.80751,-7.548553,-0.01889271,-0.09074034,-0.2580954,23.10005,0,36.05965
6.369354,37.73195,-8.383179,-0.01087138,-0.09629127,-0.2593329,23.20005,0,40.12657
8.733721,40.97997,-9.201813,-0.001264572,-0.1011647,-0.2609471,23.30005,0,41.84186
10.64379,44.25385,-9.844666,0.008417467,-0.1054433,-0.2635199,23.40005,0,39.35637
12.36655,47.76994,-10.03735,0.01705016,-0.1096167,-0.2672211,23.50005,0,39.54488
13.41786,51.32704,-9.891632,0.02421256,-0.1124344,-0.2721932,23.60005,0,36.80524
14.03428,54.18101,-10.2774,0.02850341,-0.1144961,-0.2772615,23.70005,0,30.32406
14.46503,55.79523,-10.56726,0.03042603,-0.1150139,-0.2805429,23.80005,0,17.62312
14.16137,56.9952,-10.61444,0.0310996,-0.1148741,-0.2828662,23.90005,0,12.49899
13.95696,57.55201,-10.51154,0.03103012,-0.1145876,-0.2842774,24.00006,0,5.774282
14.10465,57.84524,-10.52423,0.0309555,-0.114953,-0.2843902,24.10006,0,3.31022
14.41218,58.58955,-10.30362,0.03186959,-0.115859,-0.2849971,24.20006,0,7.863341
15.05734,59.77647,-9.933502,0.03403578,-0.117495,-0.2869822,24.30006,0,13.18764
16.64888,61.6492,-9.524872,0.03697874,-0.1204136,-0.2910134,24.40006,0,24.06019
17.71194,63.65512,-8.752228,0.04010629,-0.1231074,-0.2953816,24.50006,0,21.98278
18.56841,64.94614,-8.496857,0.04294322,-0.1251728,-0.2984079,24.60006,0,15.02427
19.3597,66.11227,-8.513763,0.04560841,-0.1269297,-0.3016936,24.70006,0,14.13858
20.1444,67.50021,-8.295105,0.04784599,-0.1281226,-0.3057096,24.80006,0,15.44555
20.83393,68.66599,-7.868011,0.04988277,-0.1296313,-0.3090552,24.90006,0,12.9178
21.10312,69.09988,-7.916656,0.05176326,-0.1305858,-0.3111042,25.00006,0,5.308164
21.19774,69.24478,-8.076416,0.05335028,-0.1311443,-0.3124828,25.10006,0,2.712419
21.25821,70.23628,-8.056946,0.05483226,-0.1314678,-0.3141067,25.20006,0,9.875363
21.1797,70.85438,-8.075531,0.05596404,-0.1313409,-0.3152916,25.30006,0,6.317981
21.09175,70.94036,-8.1203,0.05623305,-0.1313052,-0.3155585,25.40006,0,0
20.93234,70.87679,-8.207916,0.05632275,-0.1310575,-0.3158015,25.50006,0,1.813082
20.96615,70.79527,-8.481476,0.05618521,-0.1310449,-0.3158734,25.60006,0,2.533376
20.92419,70.77634,-8.476257,0.05627958,-0.1309262,-0.3160115,25.70006,0,0
20.91066,70.77085,-8.54071,0.05633987,-0.1310248,-0.3159302,25.80006,0,0
20.96419,70.70522,-8.685303,0.05657497,-0.13119,-0.3159979,25.90006,0,0
21.02612,70.76867,-8.721954,0.05656078,-0.131342,-0.3161147,26.00006,0,0
20.91395,70.76383,-8.748596,0.05651726,-0.13119,-0.3159664,26.10006,0,0
