XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-31.69043,0.2165327,1.518569,0.005187351,0.03372435,-0.05192033,16.90003,0
-32.33606,359.7413,1.743501,0.003714528,0.03439717,-0.05427504,17.00003,0
-32.70392,-0.5988159,1.929983,0.002736825,0.03483631,-0.05592963,17.10003,0
-32.78442,-0.6677246,1.868466,0.002524413,0.03482677,-0.05653512,17.20003,0
-32.5416,-0.6956177,1.833062,0.002742924,0.03445105,-0.05616126,17.30003,0
-30.91629,-1.055023,1.951876,0.003068482,0.03352071,-0.05398544,17.40003,0
-29.19492,-1.833649,2.185938,0.002685689,0.03195035,-0.0506895,17.50003,0
-27.20926,-2.723999,2.422909,0.001781993,0.0300354,-0.04644661,17.60003,0
-23.30859,-3.844452,2.501198,0.0004985342,0.02577438,-0.03954654,17.70003,0
-18.58713,-4.606567,2.551875,-0.000528872,0.02035439,-0.03068084,17.80003,0
-13.49222,-5.508179,2.444116,-0.002002973,0.013915,-0.01951324,17.90003,0
-10.11249,-6.789795,2.338586,-0.003962692,0.008963753,-0.009688417,18.00003,0
-6.45105,-7.617371,1.965979,-0.005414169,0.003569768,-0.001362389,18.10003,0
-3.036194,-7.572906,1.459475,-0.005738039,-0.001386797,0.005534164,18.20003,0
-1.358459,-6.959595,1.357372,-0.005727912,-0.004213561,0.009047505,18.30003,0
-0.6434021,-6.791077,1.43363,-0.005501758,-0.005340642,0.009908714,18.40003,0
-0.8438721,-6.613556,1.500988,-0.005113527,-0.004907811,0.008716864,18.50003,0
-1.40036,-6.953705,1.720725,-0.005420521,-0.003789464,0.006130237,18.60003,0
-0.8952026,-9.819672,2.563958,-0.009540044,-0.004660822,0.004076516,18.70004,0
-0.8480835,-13.0675,2.99162,-0.01467475,-0.005022702,0.003325773,18.80004,0
-0.2151489,-16.58273,3.564336,-0.01982833,-0.005955691,0.003113187,18.90004,0
1.009481,-19.11621,4.013299,-0.02313259,-0.007993675,0.003778447,19.00004,0
2.563687,-21.89355,4.139914,-0.02595148,-0.01034225,0.003834351,19.10004,0
2.925501,-26.84937,4.037073,-0.03028027,-0.01130522,0.001639818,19.20004,0
3.090679,-32.01605,3.612189,-0.03449036,-0.01157828,-0.0009863619,19.30004,0
3.258235,-36.56247,3.091886,-0.03799732,-0.01178007,-0.003963238,19.40004,0
3.566079,-39.02625,2.88529,-0.03864911,-0.0122273,-0.005545944,19.50004,0
3.942589,-38.64929,3.036434,-0.03681548,-0.01286248,-0.004639939,19.60004,0
