XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
356.9062,333.7865,357.3615,-0.07305986,-0.0002266556,0.0009257738,16.40003,0
356.0749,334.2556,357.0278,-0.07267494,0.0009508632,0.0009125983,16.50003,0
355.6468,334.3912,357.0127,-0.07394566,0.001558717,0.001457946,16.60003,0
355.2886,334.1777,357.106,-0.07502168,0.001939683,0.001728795,16.70003,0
355.3208,334.2817,357.0836,-0.07553125,0.002044881,0.001881577,16.80003,0
355.3293,333.9826,357.0923,-0.07584053,0.001939585,0.001542612,16.90003,0
355.3338,333.9271,357.2907,-0.07594912,0.002183904,0.001497887,17.00003,0
355.3662,334.3165,357.3032,-0.0754813,0.002112532,0.001873138,17.10003,0
355.3524,334.8109,357.0169,-0.07463138,0.001999654,0.00269363,17.20003,0
355.3147,335.0689,356.8208,-0.07428241,0.002062131,0.003090111,17.30003,0
355.2104,335.42,356.8242,-0.07424325,0.002329047,0.00333898,17.40003,0
355.2107,335.6943,356.7465,-0.07386056,0.002309983,0.003758184,17.50003,0
355.2717,335.6634,356.8653,-0.07428178,0.002229239,0.003709099,17.60003,0
355.3657,335.5522,356.9464,-0.07475588,0.002007356,0.003386392,17.70003,0
355.7263,335.452,356.868,-0.07485357,0.001400146,0.003297587,17.80003,0
355.623,334.8429,356.8707,-0.0748875,0.001634258,0.002810256,17.90003,0
355.64,334.4868,356.8146,-0.07376324,0.001614866,0.002618207,18.00003,0
355.7072,334.2452,356.6007,-0.07258522,0.001423611,0.002288685,18.10003,0
355.8796,334.2503,356.4398,-0.07187842,0.001256045,0.002197248,18.20003,0
355.9159,334.2018,356.3142,-0.07197721,0.001031267,0.002666183,18.30003,0
355.9089,334.3603,356.4202,-0.0717767,0.0009077836,0.002983301,18.40003,0
355.8428,334.4896,356.5517,-0.07169383,0.0008524507,0.002793306,18.50003,0
355.7027,334.4743,356.7926,-0.0720437,0.001073241,0.002061128,18.60003,0
355.5786,334.549,357.0752,-0.07289715,0.001213351,0.001681026,18.70004,0
355.4377,334.3289,357.3162,-0.07385143,0.001422032,0.001179785,18.80004,0
355.2783,334.141,357.4651,-0.07449608,0.001777499,0.0006866707,18.90004,0
355.119,334.025,357.5376,-0.07454126,0.002097046,0.0001127152,19.00004,0
355.3689,334.2151,357.547,-0.07397296,0.00178586,0.0001466991,19.10004,0
356.9883,335.7224,357.196,-0.07140129,-0.0005785261,0.002178023,19.20004,0
358.067,338.5508,356.4882,-0.06671773,-0.001937269,0.005059781,19.30004,0
-0.2789001,344.4768,355.3703,-0.05626802,-0.004027202,0.008295186,19.40004,0
-358.1685,352.8729,354.8667,-0.04140364,-0.006994526,0.01052326,19.50004,0
-355.5694,-359.9531,355.1718,-0.02799765,-0.01099287,0.0110833,19.60004,0
-353.7117,-355.7324,355.3742,-0.01906229,-0.01336453,0.01318743,19.70004,0
-353.7181,-356.3706,354.9789,-0.01834272,-0.01310726,0.01560148,19.80004,0
-353.9039,-356.956,354.5656,-0.0199923,-0.01289096,0.01656191,19.90004,0
-353.8585,-356.495,354.6996,-0.02124632,-0.01324975,0.01598867,20.00004,0
-353.7936,-356.4471,354.7607,-0.02248121,-0.01361129,0.01491006,20.10004,0
-354.477,-356.9319,354.7343,-0.02322343,-0.01239768,0.01446705,20.20004,0
-354.4977,-357.1242,354.8416,-0.0230262,-0.01220631,0.01510863,20.30004,0
-354.3604,-357.0462,354.7437,-0.02271316,-0.01253789,0.01576691,20.40004,0
-354.4343,-357.319,354.6833,-0.02310994,-0.01250439,0.01603615,20.50004,0
-354.8836,-357.9907,354.8582,-0.02434905,-0.01180282,0.01581742,20.60004,0
-355.5927,-358.8698,354.9998,-0.02626279,-0.0108291,0.01567069,20.70004,0
-356.0906,-359.8712,355.0339,-0.02908609,-0.01030548,0.01513682,20.80004,0
-356.6731,359.5707,355.5062,-0.03111964,-0.009617061,0.0143941,20.90004,0
-356.9533,359.4298,355.7833,-0.03232612,-0.009142419,0.01366963,21.00004,0
