XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-9.948303,1.641209,1.962754,-0.01941451,0.01258573,-0.007135388,14.00002,0
-10.28592,0.9099388,2.162323,-0.02156873,0.0129485,-0.008073828,14.10002,0
-10.62286,-0.2889099,2.271091,-0.02392245,0.01348115,-0.009291429,14.20002,0
-11.28595,-1.956665,2.153058,-0.02625075,0.0143294,-0.01061484,14.30002,0
-11.37466,-3.870544,1.907752,-0.0286063,0.0143552,-0.01175233,14.40002,0
-11.32013,-5.922455,2.016332,-0.03111354,0.01446901,-0.0125676,14.50002,0
-11.19687,-8.036041,2.311451,-0.03387999,0.01408243,-0.01272052,14.60002,0
-11.10519,-10.41586,2.744512,-0.03722167,0.01381992,-0.01299663,14.70002,0
-10.55664,-13.34714,3.316705,-0.04153084,0.01290337,-0.01316924,14.80002,0
-9.834686,-15.56558,3.738407,-0.04498611,0.01180621,-0.01310824,14.90002,0
-9.497467,-17.61768,4.153296,-0.04825006,0.01122211,-0.01318624,15.00002,0
-9.305084,-19.2388,4.492811,-0.05050677,0.0110149,-0.01322579,15.10002,0
-8.948669,-20.84515,4.531687,-0.05227783,0.01049835,-0.01349344,15.20002,0
-8.738007,-22.53787,4.575725,-0.05374832,0.01012763,-0.01410017,15.30002,0
-8.864288,-23.92374,4.536209,-0.05477948,0.01014273,-0.01426631,15.40002,0
-9.081787,-24.70621,4.353355,-0.05463351,0.01029287,-0.0136957,15.50002,0
-8.996948,-24.62503,3.959256,-0.05358738,0.009926525,-0.01229428,15.60002,0
-8.668793,-24.4772,3.804931,-0.0526553,0.009366643,-0.01104704,15.70002,0
-8.311829,-24.49423,3.697945,-0.05218478,0.008922363,-0.009735963,15.80002,0
-7.804199,-24.58777,3.634066,-0.05182744,0.008205217,-0.008818208,15.90002,0
-7.542999,-24.92804,3.598298,-0.05212094,0.0077636,-0.008371366,16.00002,0
-7.459076,-25.13745,3.591799,-0.05223505,0.007734857,-0.008244777,16.10003,0
-7.59613,-25.23282,3.639981,-0.05223355,0.00774789,-0.008314067,16.20003,0
-7.654694,-25.27771,3.63184,-0.05230826,0.007967664,-0.008653184,16.30003,0
-7.670013,-25.53049,3.698525,-0.05261815,0.008174943,-0.009345774,16.40003,0
-7.768738,-25.56741,3.759488,-0.05276947,0.008528603,-0.009694323,16.50003,0
-7.807709,-25.67169,3.80936,-0.05314457,0.008506792,-0.0100328,16.60003,0
-7.828278,-26.12186,3.84394,-0.05388405,0.008453364,-0.01041062,16.70003,0
-7.801208,-26.51749,3.978864,-0.05490021,0.008438538,-0.01086342,16.80003,0
-7.804993,-26.8718,4.094425,-0.05583647,0.008514554,-0.01107571,16.90003,0
-7.741089,-27.44916,4.21956,-0.05738941,0.008397447,-0.01153188,17.00003,0
-7.747772,-27.48279,4.22055,-0.05753161,0.008452885,-0.01187727,17.10003,0
-7.741547,-27.34656,4.208015,-0.0573867,0.008442201,-0.011765,17.20003,0
-7.844788,-27.21429,4.197546,-0.05679499,0.008581353,-0.01189128,17.30003,0
-7.998535,-27.14307,4.154111,-0.05619976,0.008964838,-0.0120597,17.40003,0
-8.130615,-26.94638,4.125859,-0.05559431,0.009152106,-0.01220564,17.50003,0
-8.257477,-26.7276,4.081314,-0.05500327,0.009402263,-0.01245415,17.60003,0
-8.327179,-26.73495,4.128995,-0.05497545,0.00942762,-0.01266465,17.70003,0
-8.267059,-26.79834,4.271481,-0.05527977,0.009370632,-0.01282051,17.80003,0
-8.154266,-26.83545,4.450902,-0.05588275,0.009332578,-0.01290275,17.90003,0
-7.944336,-26.98468,4.688392,-0.056759,0.008983521,-0.01310768,18.00003,0
-7.671173,-27.15771,4.998012,-0.0577815,0.00850421,-0.01352558,18.10003,0
-7.604767,-27.06284,5.280962,-0.05817743,0.008525283,-0.01375807,18.20003,0
-7.644958,-26.96616,5.420052,-0.05833825,0.008626304,-0.0138845,18.30003,0
-7.470337,-27.28375,5.671697,-0.05895814,0.008314647,-0.014346,18.40003,0
-6.886627,-27.73795,6.074038,-0.05995368,0.007677234,-0.01502293,18.50003,0
-6.468201,-28.23477,6.365285,-0.06072528,0.007380842,-0.01581495,18.60003,0
-6.267548,-28.72635,6.496493,-0.06126657,0.007539121,-0.01692276,18.70004,0
-6.308899,-29.67926,6.701437,-0.06268656,0.007713551,-0.01921406,18.80004,0
-6.027618,-30.46997,7.001376,-0.06415558,0.007364833,-0.02083216,18.90004,0
-5.972809,-30.91006,7.326648,-0.06536044,0.007231675,-0.02156354,19.00004,0
-6.08432,-31.33859,7.474899,-0.06692129,0.007282163,-0.02123018,19.10004,0
-5.865906,-31.6319,7.527671,-0.06824853,0.006816941,-0.02003575,19.20004,0
-5.396606,-31.7908,7.489457,-0.06901479,0.00607163,-0.01891995,19.30004,0
-5.085419,-31.27466,7.279682,-0.06856578,0.005473421,-0.01783966,19.40004,0
-4.828278,-29.23111,6.776647,-0.06563412,0.005250948,-0.01578451,19.50004,0
-4.8013,-25.7464,6.060041,-0.06055532,0.005344354,-0.01296763,19.60004,0
-4.850128,-22.83362,5.334205,-0.05579923,0.005557983,-0.01111956,19.70004,0
-5.259674,-20.22662,4.651316,-0.05092697,0.006232358,-0.009776145,19.80004,0
-5.456299,-17.36749,4.128625,-0.04614076,0.006666762,-0.008883126,19.90004,0
-5.449982,-14.57819,3.423048,-0.0412132,0.006730404,-0.008296337,20.00004,0
-5.293274,-12.3269,3.000014,-0.03737487,0.006485166,-0.007882435,20.10004,0
-5.081818,-10.694,2.814879,-0.03475647,0.006216946,-0.007638179,20.20004,0
-4.775116,-9.597687,2.659377,-0.03298672,0.005709068,-0.007070065,20.30004,0
-3.607971,-8.480988,2.316683,-0.03125724,0.00415305,-0.00593795,20.40004,0
-2.62854,-7.693207,2.06058,-0.02982467,0.002824477,-0.004919111,20.50004,0
-1.751465,-7.098145,1.949342,-0.02874553,0.001495024,-0.00366102,20.60004,0
-0.8618469,-6.295288,1.8628,-0.02733595,0.0002829192,-0.002255088,20.70004,0
-0.4572449,-5.759003,1.709866,-0.02620817,-0.0004482193,-0.001623806,20.80004,0
-0.456665,-5.630432,1.616931,-0.02565109,-0.0003380254,-0.001434195,20.90004,0
-0.196167,-5.888062,1.638655,-0.02583587,-0.0006280843,-0.001838031,21.00004,0
-359.9516,-6.246979,1.739672,-0.02646599,-0.001049824,-0.002164236,21.10004,0
0.1463551,-6.63678,1.88643,-0.02746278,-0.001289067,-0.002164899,21.20004,0
0.1900259,-6.98645,2.067044,-0.02879494,-0.001194207,-0.002158716,21.30005,0
0.1611924,-7.118744,2.207501,-0.02944283,-0.001200154,-0.002160273,21.40005,0
0.218822,-7.236969,2.266145,-0.02963684,-0.00121592,-0.002318893,21.50005,0
-359.9124,-7.381958,2.242589,-0.0295045,-0.001088302,-0.003442918,21.60005,0
-0.6389771,-7.294342,1.979573,-0.02823614,0.0005046863,-0.005801909,21.70005,0
-1.307892,-6.895355,1.435209,-0.02630453,0.001652312,-0.008859316,21.80005,0
-1.715149,-6.539825,0.2340278,-0.02384652,0.002320869,-0.01224363,21.90005,0
-1.956787,-5.93811,-0.5392151,-0.02098147,0.002951947,-0.01483593,22.00005,0
-2.416443,-5.226654,-0.756012,-0.01868306,0.003322521,-0.01552618,22.10005,0
-2.56134,-4.577118,-1.024994,-0.01696288,0.003686845,-0.01510446,22.20005,0
