XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
16.77846,41.43019,-5.001862,0.03879444,-0.02007519,-0.1070268,24.90006,0
18.14611,43.99996,-4.97937,0.04460666,-0.02315357,-0.1094205,25.00006,0
18.96987,45.27309,-4.845276,0.04815904,-0.02558576,-0.1102103,25.10006,0
19.88516,45.76339,-4.867828,0.0505432,-0.02791313,-0.1099016,25.20006,0
20.90547,46.46228,-4.911591,0.05322404,-0.03086911,-0.1098774,25.30006,0
21.53073,48.52187,-4.851807,0.057489,-0.0326326,-0.1112971,25.40006,0
21.57644,52.89256,-4.779114,0.06499311,-0.03342785,-0.1153711,25.50006,0
21.21195,57.82661,-4.610687,0.07247815,-0.03338278,-0.1215255,25.60006,0
20.38172,61.7561,-4.308685,0.07819419,-0.0318681,-0.1273801,25.70006,0
19.06529,65.24409,-4.123199,0.08230945,-0.02955583,-0.1330153,25.80006,0
18.04651,68.11842,-4.0159,0.08487164,-0.02785784,-0.1381822,25.90006,0
17.8541,71.24078,-4.902985,0.0879804,-0.02759281,-0.1445062,26.00006,0
18.24977,75.35825,-4.886292,0.09041939,-0.02785031,-0.1540626,26.10006,0
19.56849,79.21264,-4.300812,0.09345426,-0.03091497,-0.1639998,26.20006,0
20.1091,80.54066,-4.284241,0.09618645,-0.03293262,-0.168922,26.30006,0
18.21964,84.04926,-4.916626,0.09763207,-0.03088899,-0.1777693,26.40006,0
22.07135,88.11082,-4.254883,0.09974296,-0.03893648,-0.1864091,26.50006,0
30.62425,88.03173,-4.12619,0.1029872,-0.05728507,-0.1886595,26.60007,0
37.69838,89.73444,-2.965942,0.1038235,-0.07571777,-0.1899679,26.70007,0
38.50956,88.43001,-4.779449,0.1039967,-0.07945794,-0.1871737,26.80007,0
38.09055,89.05665,-4.813904,0.1043719,-0.07966717,-0.1849441,26.90007,0
38.91658,91.02822,-3.643311,0.1053596,-0.08234055,-0.1854892,27.00007,0
39.55888,93.42368,-3.042114,0.1067929,-0.08512121,-0.1886682,27.10007,0
40.33624,95.94672,-2.718567,0.1074569,-0.0885691,-0.194458,27.20007,0
40.55553,98.1082,-2.41925,0.1081138,-0.09093004,-0.1992758,27.30007,0
41.09679,99.52377,-2.276917,0.1079404,-0.09322752,-0.2023248,27.40007,0
41.21249,100.1386,-2.265167,0.1086193,-0.09345053,-0.202566,27.50007,0
41.36939,101.1451,-1.569397,0.111281,-0.09475474,-0.2010621,27.60007,0
41.80639,101.8164,-0.7698364,0.1133878,-0.09735017,-0.2011639,27.70007,0
41.60879,104.8422,-359.5148,0.1161925,-0.09790219,-0.2071995,27.80007,0
41.85046,109.7317,-357.0892,0.1185005,-0.1008868,-0.2169847,27.90007,0
42.02245,112.4735,-356.2652,0.1207516,-0.1024813,-0.2258284,28.00007,0
42.21297,112.9632,-356.9905,0.1226329,-0.103649,-0.2314087,28.10007,0
42.2397,113.0875,-357.4001,0.1241123,-0.1045184,-0.234496,28.20007,0
42.22369,111.8105,-357.9935,0.1238919,-0.1026488,-0.2329437,28.30007,0
38.14472,104.699,-1.503113,0.1220619,-0.08913248,-0.2197061,28.40007,0
31.20389,93.03448,-5.901978,0.1193726,-0.06921805,-0.1962295,28.50007,0
22.1686,75.88412,-10.28802,0.1106854,-0.04609269,-0.1604985,28.60007,0
17.00411,65.81288,-11.19781,0.1010876,-0.03323025,-0.1370907,28.70007,0
13.74972,59.36272,-10.24698,0.09151959,-0.02447579,-0.1169302,28.80007,0
11.55001,56.889,-8.720245,0.0854847,-0.01886954,-0.1075238,28.90007,0
9.068718,56.31437,-7.63446,0.08117777,-0.01342979,-0.1036114,29.00007,0
6.449323,58.16022,-6.109528,0.07893243,-0.007429386,-0.1046569,29.10007,0
5.241172,58.36759,-5.541351,0.07661293,-0.00461427,-0.1054209,29.20008,0
5.165337,57.76062,-5.267456,0.07532205,-0.004352469,-0.1045582,29.30008,0
5.349723,56.75818,-4.868469,0.0732324,-0.004968088,-0.1030707,29.40008,0
6.9469,55.15872,-4.782867,0.07064427,-0.007986533,-0.1008184,29.50008,0
13.46525,53.38051,-4.940369,0.06800241,-0.01909665,-0.09759929,29.60008,0
17.79787,52.43247,-4.649536,0.06648823,-0.02729277,-0.09531722,29.70008,0
17.93248,52.30602,-4.440186,0.06502646,-0.02887637,-0.09466752,29.80008,0
16.80131,52.01563,-4.485382,0.06423069,-0.02602792,-0.09432783,29.90008,0
15.62395,52.37336,-4.26889,0.06452835,-0.02372159,-0.0942058,30.00008,0
16.54365,53.15644,-4.210968,0.06557795,-0.02535625,-0.09466185,30.10008,0
16.08058,53.70587,-4.05954,0.06713696,-0.02456322,-0.09462534,30.20008,0
14.40671,54.37055,-3.840088,0.06772408,-0.02192617,-0.09500282,30.30008,0
13.21143,59.50137,-3.332794,0.0729932,-0.02012138,-0.1022575,30.40008,0
13.41024,76.5373,-1.089417,0.08364866,-0.02138031,-0.1244631,30.50008,0
13.00611,82.86521,-1.673889,0.08813572,-0.01993244,-0.1385925,30.60008,0
12.16853,81.92114,-3.064697,0.08819803,-0.0174404,-0.1407402,30.70008,0
9.986792,83.32314,-3.268524,0.08768675,-0.01349196,-0.1432892,30.80008,0
9.016266,85.64199,-2.866852,0.08729804,-0.01180448,-0.1472071,30.90008,0
8.477646,87.14063,-3.304138,0.08736195,-0.01064483,-0.1516146,31.00008,0
8.183554,87.95885,-3.814972,0.0879445,-0.009786871,-0.1551316,31.10008,0
7.653641,88.03825,-3.722198,0.0884065,-0.008743307,-0.1563039,31.20008,0
7.635605,87.70726,-3.771088,0.08835244,-0.009473943,-0.1564567,31.30008,0
7.827404,86.91933,-4.059509,0.08877596,-0.009103104,-0.1552398,31.40008,0
7.106503,84.72467,-4.63974,0.08902155,-0.00807634,-0.1507339,31.50008,0
-354.8069,80.18229,-6.492065,0.08939794,-0.00681175,-0.1477269,31.60008,0
5.833522,77.63939,-6.331604,0.09061236,-0.007324851,-0.1448416,31.70008,0
5.929842,75.70834,-6.204987,0.08999816,-0.00752291,-0.1419569,31.80009,0
5.885369,73.06273,-5.902985,0.08909951,-0.007138279,-0.1372354,31.90009,0
6.077578,69.58099,-5.716919,0.08694943,-0.00734584,-0.1296869,32.00008,0
6.302516,64.03933,-5.662811,0.08159103,-0.00775811,-0.1180552,32.10008,0
6.780354,57.39135,-5.710052,0.07486342,-0.008392127,-0.1050691,32.20008,0
