XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
2.574323,33.17578,-1.881866,0.04991831,-0.005887114,0.002574529,25.60006,0
2.460352,33.79478,-1.796814,0.05019072,-0.005992987,0.001588343,25.70006,0
2.146149,34.19747,-1.761719,0.05021501,-0.005538356,0.0006362777,25.80006,0
1.638582,35.22168,-2.028381,0.05138971,-0.004753469,-0.0007948708,25.90006,0
1.350535,36.50064,-2.115875,0.05337056,-0.004492447,-0.00210198,26.00006,0
1.556032,37.64195,-1.975494,0.05532947,-0.004959716,-0.002944769,26.10006,0
2.098336,38.90328,-2.0802,0.05770985,-0.005906382,-0.003996553,26.20006,0
2.618616,39.76001,-2.221252,0.05958857,-0.00697854,-0.004342308,26.30006,0
3.581369,40.25785,-1.970367,0.0610879,-0.008619872,-0.004121272,26.40006,0
4.498795,40.07832,-1.470825,0.06137049,-0.01017622,-0.003489835,26.50006,0
5.211506,38.10978,-1.239044,0.05953061,-0.01123949,-0.001278805,26.60007,0
6.013378,36.78374,-0.8910828,0.05826334,-0.01248712,0.001559215,26.70007,0
6.221959,36.06977,-0.8595276,0.05709226,-0.01277924,0.003093287,26.80007,0
5.863927,35.06693,-0.8364563,0.05541288,-0.01225582,0.003641499,26.90007,0
6.234237,32.10482,-0.2824097,0.05174029,-0.01251846,0.005037971,27.00007,0
6.35523,27.65381,-359.843,0.04610848,-0.01228348,0.007772888,27.10007,0
6.297903,23.56765,-359.7381,0.0397941,-0.01217157,0.01056531,27.20007,0
6.269504,19.37789,-359.2654,0.03229948,-0.0119925,0.0135673,27.30007,0
6.188815,14.99171,1.224691,0.02414748,-0.01157174,0.01583171,27.40007,0
5.826303,9.713347,1.78073,0.01502068,-0.01057286,0.01729284,27.50007,0
5.346347,4.040822,2.747562,0.004387692,-0.009667217,0.01839818,27.60007,0
4.863942,-1.061035,3.447961,-0.005655792,-0.008778379,0.01851422,27.70007,0
4.393575,-6.666901,3.912642,-0.01671736,-0.007848977,0.01750579,27.80007,0
4.041503,-12.72083,4.103229,-0.02738544,-0.007265284,0.01518094,27.90007,0
3.713256,-18.95358,4.26888,-0.03710449,-0.006705055,0.0119701,28.00007,0
3.226789,-24.68506,4.650695,-0.04539986,-0.005799494,0.007997232,28.10007,0
2.396704,-29.39664,5.100682,-0.05204662,-0.004942719,0.004234204,28.20007,0
1.803418,-33.30524,5.276185,-0.057581,-0.004402908,0.0006506946,28.30007,0
-358.5042,-36.60516,5.431424,-0.06157986,-0.004018665,-0.002616948,28.40007,0
-358.5577,-37.62738,6.085572,-0.06335218,-0.004153634,-0.00406583,28.50007,0
-358.8635,-37.65073,6.778354,-0.06454149,-0.003553605,-0.005364278,28.60007,0
-359.4571,-37.85522,6.700416,-0.06494914,-0.002613386,-0.006617712,28.70007,0
-0.9873352,-38.25394,7.379349,-0.06595197,-0.0001340886,-0.00843245,28.80007,0
-2.891876,-39.92053,8.058107,-0.06793373,0.002958358,-0.01212987,28.90007,0
-4.445038,-42.52383,8.40067,-0.07076285,0.005320017,-0.0173204,29.00007,0
-5.853058,-43.94553,8.689243,-0.07291172,0.007358753,-0.02144677,29.10007,0
-7.314606,-44.22534,9.66669,-0.07370017,0.009497331,-0.02475222,29.20008,0
-8.160553,-43.94391,10.38126,-0.07404957,0.01067819,-0.02720632,29.30008,0
-8.499878,-43.21609,10.3516,-0.07309644,0.01108385,-0.02749769,29.40008,0
-9.023468,-42.61108,10.26378,-0.07179858,0.01204448,-0.02696261,29.50008,0
-9.303101,-42.41333,10.13283,-0.07083002,0.01248205,-0.02634419,29.60008,0
-8.554993,-43.56458,10.42962,-0.07221586,0.01106462,-0.02702191,29.70008,0
-7.677765,-46.81326,10.9362,-0.07633484,0.009538852,-0.03037061,29.80008,0
-6.683044,-50.45035,11.35191,-0.08158526,0.007688396,-0.03432013,29.90008,0
-5.599884,-55.17096,12.15437,-0.08829388,0.005187287,-0.0396951,30.00008,0
-4.12262,-60.09808,13.31977,-0.09465297,0.001869007,-0.04643322,30.10008,0
-1.460999,-64.98438,14.26313,-0.1013461,-0.003145006,-0.05292792,30.20008,0
-359.8577,-66.90405,14.61939,-0.1054927,-0.006528366,-0.05612217,30.30008,0
-358.5191,-67.20657,14.6854,-0.1078278,-0.008996163,-0.05696663,30.40008,0
-355.6059,-66.98907,14.51459,-0.1088924,-0.01380834,-0.05594623,30.50008,0
-353.5946,-66.625,14.31139,-0.1103796,-0.01738023,-0.0543593,30.60008,0
-352.7883,-66.05002,14.14804,-0.1109572,-0.01891932,-0.05307839,30.70008,0
-352.0328,-65.06036,13.88996,-0.1109676,-0.0200515,-0.05135071,30.80008,0
