XEuler,YEuler,ZEuler,XPosition,YPosition,ZPosition,Time,Mark
-4.484894,14.38737,1.58042,-0.2012625,-0.05046353,-0.1896234,27.00007,0
-3.599731,22.62912,1.195587,-0.1890057,-0.05157269,-0.1943448,27.10007,0
-2.531769,30.59819,1.040254,-0.1774471,-0.05340166,-0.2002023,27.20007,0
-2.30545,39.67632,1.16117,-0.1650976,-0.05394007,-0.2080765,27.30007,0
-3.633484,52.887,2.408568,-0.1518302,-0.052871,-0.2209434,27.40007,0
-4.512299,63.44964,1.966643,-0.1418816,-0.0523552,-0.2339548,27.50007,0
-4.798981,69.2923,1.297084,-0.1359948,-0.05262827,-0.2421658,27.60007,0
-4.743256,71.01524,0.9675164,-0.1324378,-0.05258588,-0.2457866,27.70007,0
-4.877258,71.66769,0.6665836,-0.1310681,-0.05271504,-0.2480121,27.80007,0
-4.744293,72.25574,0.2031285,-0.1308018,-0.0531394,-0.2498595,27.90007,0
-4.831787,72.52248,359.332,-0.1320989,-0.05401312,-0.2510678,28.00007,0
-5.041321,72.59356,359.3515,-0.1331306,-0.0535369,-0.2512267,28.10007,0
-5.06424,72.47997,359.385,-0.1340423,-0.05345451,-0.2509058,28.20007,0
-5.030121,72.52435,359.3209,-0.1343281,-0.05352698,-0.250804,28.30007,0
-5.173706,72.76773,359.2577,-0.13408,-0.05303639,-0.2515506,28.40007,0
-5.293793,72.91505,359.2032,-0.1335876,-0.05283481,-0.2521502,28.50007,0
-5.435211,73.11969,359.337,-0.132755,-0.05262048,-0.2526411,28.60007,0
-5.372192,73.15044,359.2954,-0.1320912,-0.05256429,-0.2530411,28.70007,0
-5.310669,73.25081,359.2271,-0.1313338,-0.05265177,-0.253378,28.80007,0
-5.31723,73.47517,359.3622,-0.1312028,-0.0526438,-0.2536611,28.90007,0
-5.270966,73.4409,359.4047,-0.1313476,-0.05274805,-0.2536429,29.00007,0
-4.972595,73.15235,359.5073,-0.1316332,-0.05329602,-0.2531296,29.10007,0
-4.30304,70.29757,359.7632,-0.1335355,-0.05450083,-0.2477901,29.20008,0
-1.669952,58.88236,0.2155424,-0.1401144,-0.05768286,-0.232438,29.30008,0
0.7849681,41.65187,1.598521,-0.1533911,-0.06073817,-0.2130833,29.40008,0
3.252788,25.48494,0.7515451,-0.17268,-0.06407906,-0.199243,29.50008,0
5.091322,14.75608,-359.721,-0.1886578,-0.0671645,-0.1911654,29.60008,0
6.712586,10.51026,-359.9315,-0.1980332,-0.06987274,-0.1847329,29.70008,0
7.291053,8.445628,1.027314,-0.2048501,-0.07153293,-0.1805292,29.80008,0
7.73951,6.69787,1.660682,-0.2107555,-0.07250123,-0.1776732,29.90008,0
8.052765,5.084033,2.448285,-0.2159168,-0.07315349,-0.1759052,30.00008,0
8.081215,4.910829,3.059019,-0.2186043,-0.07314742,-0.1748377,30.10008,0
7.700258,6.311473,3.359038,-0.2173827,-0.07218277,-0.1753385,30.20008,0
7.20429,9.525283,3.406489,-0.2134204,-0.07080165,-0.1770501,30.30008,0
6.598851,14.53303,3.275553,-0.205667,-0.06927505,-0.1801072,30.40008,0
6.086206,19.87879,2.924588,-0.1971394,-0.06813202,-0.1836141,30.50008,0
5.402925,26.02962,2.483152,-0.1870429,-0.06669033,-0.1886136,30.60008,0
5.056644,30.45626,1.619321,-0.1787405,-0.06590432,-0.1939588,30.70008,0
4.98325,33.79693,-358.9366,-0.1724243,-0.06540248,-0.199198,30.80008,0
4.557796,38.58835,-359.1421,-0.1649156,-0.06495742,-0.2052862,30.90008,0
3.969289,44.38694,-359.4255,-0.1563073,-0.0640213,-0.2126339,31.00008,0
1.733371,54.01374,1.038871,-0.1461389,-0.06117527,-0.2241507,31.10008,0
0.1107942,66.87377,1.244273,-0.1358809,-0.05950494,-0.2418343,31.20008,0
359.6815,71.33597,0.5869697,-0.130756,-0.05923537,-0.2491568,31.30008,0
359.8812,72.21786,0.4077109,-0.1278901,-0.05948285,-0.2520345,31.40008,0
